theta,tau_B,band_mean,band_sem,band_ratio,band_mean_surrogate,band_sem_surrogate,band_ratio_surrogate,env_mean,env_sem,env_mean_surrogate,env_sem_surrogate,psd_nrmse,cohen_dz
0.7,0.0007,4.5118482475742985e-27,1.6947261864932183e-27,1.0,8.933593982123546e-27,4.1836842094749164e-27,1.980029799744818,1.2160701835174709e-24,4.614137966696439e-25,1.8009388183552565e-24,1.1154691392984922e-24,0.5305310951878645,-0.4612663422674418
0.8333333333333333,0.0008333333333333333,5.1548258442151265e-27,1.935565366746332e-27,1.1425086929700066,1.0205497966128719e-26,4.780057577654444e-27,2.2619328944885266,1.3888974522591213e-24,5.269735884022244e-25,2.057783724233415e-24,1.2744852608343794e-24,0.5306986655801076,-0.4611756384537991
0.9666666666666666,0.0009666666666666666,5.823476716383269e-27,2.185844303086735e-27,1.2907075763273157,1.1527725734553726e-26,5.400396522219467e-27,2.5549896853803467,1.5685005018821959e-24,5.9509952183715795e-25,2.3247804896921157e-24,1.4398202109375479e-24,0.5308918875458737,-0.4610647954729153
1.1,0.0011,6.509318843891473e-27,2.442371520292824e-27,1.4427167064829969,1.288348694008406e-26,6.036835792627078e-27,2.8554787823394987,1.752588905896301e-24,6.649224387720569e-25,2.598516160360242e-24,1.6093648173724235e-24,0.5311035723890096,-0.4609421471213233
