theta,tau_B,band_mean,band_sem,band_ratio,band_mean_surrogate,band_sem_surrogate,band_ratio_surrogate,env_mean,env_sem,env_mean_surrogate,env_sem_surrogate,psd_nrmse,cohen_dz
0.6,0.0006,1.2693125013304324e-26,2.302370021563813e-27,1.0,1.7676188148177482e-26,1.9290626270499664e-27,1.392579694098195,5.475764511635349e-24,1.414224821760778e-24,4.205285668179187e-24,6.4877833742852045e-25,1.4303158209369147,-1.2944296387316947
0.7666666666666666,0.0007666666666666666,1.4622525163818018e-26,3.638998060512224e-27,1.1520035569248226,1.9449504284595101e-26,1.741864298694635e-27,1.5322865144878874,6.1342103014831366e-24,1.810155319213784e-24,4.4557127773286516e-24,7.031457708987892e-25,1.3487615883602047,-0.8452539504580172
0.9333333333333333,0.0009333333333333333,1.6779049835218613e-26,5.6296832269667e-27,1.321900620818878,2.1083685856126603e-26,2.0285681405172966e-27,1.6610319235040776,6.697334583624614e-24,2.142658732743286e-24,4.636496117494099e-24,7.631324291154466e-25,1.2184319848250005,-0.3776633829912375
1.1,0.0011,1.8945744106129168e-26,7.524803542987886e-27,1.4925988742938519,2.2627807038356676e-26,2.8392545555609497e-27,1.7826821223803668,7.118982345811813e-24,2.3250668052359894e-24,4.774024706066917e-24,8.338179186674963e-25,1.0845832218568106,-0.21315152776800889
1.2666666666666666,0.0012666666666666666,2.0979702916109328e-26,9.139510385749437e-27,1.6528398557580903,2.4141951912965656e-26,3.929209372022749e-27,1.9019707036416345,7.385705723754992e-24,2.352707690505939e-24,4.893125698546349e-24,9.16558457189e-25,0.9708270062274096,-0.13915856860085188
1.4333333333333331,0.0014333333333333331,2.2816681956184714e-26,1.0452900132841675e-26,1.79756221830868,2.5670493380341077e-26,5.1367818423367275e-27,2.022393488871692,7.495732496272377e-24,2.2409015037097103e-24,5.0105784405143686e-24,1.0097183500710994e-24,0.8725274641529704,-0.10334804575426697
1.6,0.0016,2.4446154150162392e-26,1.1497161822948824e-26,1.9259366093486914,2.7240037630924236e-26,6.387380053063727e-27,2.1460465883990376,7.522372802402735e-24,2.074640123359297e-24,5.135685624908241e-24,1.1104106338590249e-24,0.7887123019617525,-0.08743236254725692
