theta,seed,tau_B,calibration,cutoff,N,N_pseudo,model,R_env,band_power,energy,envelope_rms,envelope_rms_ratio,baseband_power,baseband_ratio,narrowband_power,occ_target,occ_meas,rel_occ_err,n1_tail,occ_ratio_achieved,gpm_scale,nudges_used,hit_clamp,g_used,kappa,Jw1_target,Jw1_est,rel_Jw1_err,nbar,a1_init_alpha,burn_frac,omega_c,t_final,n_time,psd_norm,is_surrogate,psd_nrmse,config_hash,wall_s,ode_steps,timestamp,run_id,solver,min_real_part,cond_drift,freq_grid,j_bandwidth_frac,holm_family,status,failure_reason
0.0,-1,0.0,equal_heating,4.0,5.0,4.0,lindblad,1.0,0.0020815577565743886,1.7763568394002505e-14,1.0000000000000175,1.0,0.9398783818798048,1.0,0.9507536437530474,0.01999999992347734,0.01999999992347734,0.0,0.01999999992347734,1.0,1.0,0,False,nan,nan,nan,nan,nan,0.02,0.0,0.25,1000.0,8.0,300,onesided,0,nan,c7dc5aa1a8178e413d3d49e0b18cfd61e6531344920f0331135cafb4dbaaed17,0.0002590000000000092,0.0,2025-10-13T19:11:28.154931Z,aec41c98,gaussian,-0.09999999987246204,1000.2277992087351,"[0.11140846016432673, 0.11188832431435256, 0.11236818846437836, 0.11284805261440418, 0.11332791676442999, 0.11380778091445581, 0.11428764506448162, 0.11476750921450744, 0.11524737336453325, 0.11572723751455907, 0.11620710166458488, 0.1166869658146107, 0.11716682996463651, 0.11764669411466233, 0.11812655826468815, 0.11860642241471396, 0.11908628656473978, 0.11956615071476559, 0.12004601486479141, 0.12052587901481722, 0.12100574316484304, 0.12148560731486885, 0.12196547146489467, 0.12244533561492048, 0.1229251997649463, 0.12340506391497211, 0.12388492806499793, 0.12436479221502375, 0.12484465636504956, 0.12532452051507537, 0.1258043846651012, 0.126284248815127, 0.12676411296515283, 0.12724397711517862, 0.12772384126520445, 0.12820370541523027, 0.1286835695652561, 0.12916343371528188, 0.1296432978653077, 0.13012316201533353, 0.13060302616535935, 0.13108289031538517, 0.13156275446541096, 0.13204261861543679, 0.1325224827654626, 0.13300234691548843, 0.13348221106551422, 0.13396207521554004, 0.13444193936556587, 0.1349218035155917, 0.1354016676656175, 0.1358815318156433, 0.13636139596566912, 0.13684126011569495, 0.13732112426572074, 0.13780098841574656, 0.13828085256577238, 0.1387607167157982, 0.13924058086582403, 0.13972044501584982, 0.14020030916587564, 0.14068017331590146, 0.14116003746592728, 0.14163990161595308, 0.1421197657659789, 0.14259962991600472, 0.14307949406603054, 0.14355935821605637, 0.14403922236608216, 0.14451908651610798, 0.1449989506661338, 0.14547881481615962, 0.14595867896618542, 0.14643854311621124, 0.14691840726623706, 0.14739827141626288, 0.1478781355662887, 0.1483579997163145, 0.14883786386634032, 0.14931772801636614, 0.14979759216639194, 0.15027745631641776, 0.15075732046644358, 0.1512371846164694, 0.15171704876649522, 0.15219691291652104, 0.15267677706654684, 0.15315664121657266, 0.15363650536659848, 0.15411636951662427, 0.1545962336666501, 0.15507609781667592, 0.15555596196670174, 0.15603582611672756, 0.15651569026675335, 0.15699555441677918, 0.157475418566805, 0.15795528271683082, 0.1584351468668566, 0.15891501101688243, 0.15939487516690826, 0.15987473931693408, 0.1603546034669599, 0.1608344676169857, 0.16131433176701152, 0.16179419591703734, 0.16227406006706313, 0.16275392421708895, 0.16323378836711477, 0.1637136525171406, 0.16419351666716642, 0.16467338081719224, 0.16515324496721803, 0.16563310911724385, 0.16611297326726968, 0.16659283741729547, 0.1670727015673213, 0.1675525657173471, 0.16803242986737293, 0.16851229401739876, 0.16899215816742455, 0.16947202231745037, 0.1699518864674762, 0.17043175061750201, 0.1709116147675278, 0.17139147891755363, 0.17187134306757945, 0.17235120721760527, 0.1728310713676311, 0.1733109355176569, 0.1737907996676827, 0.17427066381770853, 0.17475052796773433, 0.17523039211776015, 0.17571025626778597, 0.1761901204178118, 0.1766699845678376, 0.17714984871786343, 0.17762971286788923, 0.17810957701791505, 0.17858944116794084, 0.17906930531796666, 0.1795491694679925, 0.1800290336180183, 0.18050889776804413, 0.18098876191806995, 0.18146862606809577, 0.18194849021812157, 0.1824283543681474, 0.18290821851817318, 0.183388082668199, 0.18386794681822483, 0.18434781096825065, 0.18482767511827647, 0.1853075392683023, 0.1857874034183281, 0.1862672675683539, 0.18674713171837973, 0.18722699586840552, 0.18770686001843134, 0.18818672416845716, 0.188666588318483, 0.1891464524685088, 0.18962631661853463, 0.19010618076856042, 0.19058604491858624, 0.19106590906861204, 0.19154577321863786, 0.19202563736866368, 0.1925055015186895, 0.19298536566871533, 0.19346522981874115, 0.19394509396876697, 0.19442495811879276, 0.19490482226881858, 0.19538468641884438, 0.1958645505688702, 0.19634441471889602, 0.19682427886892184, 0.19730414301894766, 0.19778400716897349, 0.1982638713189993, 0.1987437354690251, 0.19922359961905092, 0.19970346376907672, 0.20018332791910254, 0.20066319206912836, 0.20114305621915418, 0.20162292036918, 0.20210278451920582, 0.20258264866923162, 0.20306251281925744, 0.20354237696928326, 0.20402224111930906, 0.20450210526933488, 0.2049819694193607, 0.20546183356938652, 0.20594169771941234, 0.20642156186943816, 0.20690142601946396]",0.02,,ok,
0.44,-1,0.00044,equal_heating,4.0,5.0,4.0,pseudomode,1.0000000016399708,0.0020815577599880824,7.412626068514783e-12,1.0000000000074127,1.0000000000073952,0.9398783819046027,1.0000000000263842,0.9507536437812987,0.01999999992347734,0.019999999947235003,1.1878831297426851e-09,0.019999999947235003,1.0000000011878831,1.0,0,False,322.7601966929017,2272.7272727272725,nan,nan,nan,0.02,0.0,0.25,1000.0,8.0,300,onesided,0,0.26080206341522855,c7dc5aa1a8178e413d3d49e0b18cfd61e6531344920f0331135cafb4dbaaed17,0.00013929200000006858,0.0,2025-10-13T19:11:28.206800Z,aec41c98,gaussian,-2225.924781630444,2539.8935750240375,"[0.11140846016432673, 0.11188832431435256, 0.11236818846437836, 0.11284805261440418, 0.11332791676442999, 0.11380778091445581, 0.11428764506448162, 0.11476750921450744, 0.11524737336453325, 0.11572723751455907, 0.11620710166458488, 0.1166869658146107, 0.11716682996463651, 0.11764669411466233, 0.11812655826468815, 0.11860642241471396, 0.11908628656473978, 0.11956615071476559, 0.12004601486479141, 0.12052587901481722, 0.12100574316484304, 0.12148560731486885, 0.12196547146489467, 0.12244533561492048, 0.1229251997649463, 0.12340506391497211, 0.12388492806499793, 0.12436479221502375, 0.12484465636504956, 0.12532452051507537, 0.1258043846651012, 0.126284248815127, 0.12676411296515283, 0.12724397711517862, 0.12772384126520445, 0.12820370541523027, 0.1286835695652561, 0.12916343371528188, 0.1296432978653077, 0.13012316201533353, 0.13060302616535935, 0.13108289031538517, 0.13156275446541096, 0.13204261861543679, 0.1325224827654626, 0.13300234691548843, 0.13348221106551422, 0.13396207521554004, 0.13444193936556587, 0.1349218035155917, 0.1354016676656175, 0.1358815318156433, 0.13636139596566912, 0.13684126011569495, 0.13732112426572074, 0.13780098841574656, 0.13828085256577238, 0.1387607167157982, 0.13924058086582403, 0.13972044501584982, 0.14020030916587564, 0.14068017331590146, 0.14116003746592728, 0.14163990161595308, 0.1421197657659789, 0.14259962991600472, 0.14307949406603054, 0.14355935821605637, 0.14403922236608216, 0.14451908651610798, 0.1449989506661338, 0.14547881481615962, 0.14595867896618542, 0.14643854311621124, 0.14691840726623706, 0.14739827141626288, 0.1478781355662887, 0.1483579997163145, 0.14883786386634032, 0.14931772801636614, 0.14979759216639194, 0.15027745631641776, 0.15075732046644358, 0.1512371846164694, 0.15171704876649522, 0.15219691291652104, 0.15267677706654684, 0.15315664121657266, 0.15363650536659848, 0.15411636951662427, 0.1545962336666501, 0.15507609781667592, 0.15555596196670174, 0.15603582611672756, 0.15651569026675335, 0.15699555441677918, 0.157475418566805, 0.15795528271683082, 0.1584351468668566, 0.15891501101688243, 0.15939487516690826, 0.15987473931693408, 0.1603546034669599, 0.1608344676169857, 0.16131433176701152, 0.16179419591703734, 0.16227406006706313, 0.16275392421708895, 0.16323378836711477, 0.1637136525171406, 0.16419351666716642, 0.16467338081719224, 0.16515324496721803, 0.16563310911724385, 0.16611297326726968, 0.16659283741729547, 0.1670727015673213, 0.1675525657173471, 0.16803242986737293, 0.16851229401739876, 0.16899215816742455, 0.16947202231745037, 0.1699518864674762, 0.17043175061750201, 0.1709116147675278, 0.17139147891755363, 0.17187134306757945, 0.17235120721760527, 0.1728310713676311, 0.1733109355176569, 0.1737907996676827, 0.17427066381770853, 0.17475052796773433, 0.17523039211776015, 0.17571025626778597, 0.1761901204178118, 0.1766699845678376, 0.17714984871786343, 0.17762971286788923, 0.17810957701791505, 0.17858944116794084, 0.17906930531796666, 0.1795491694679925, 0.1800290336180183, 0.18050889776804413, 0.18098876191806995, 0.18146862606809577, 0.18194849021812157, 0.1824283543681474, 0.18290821851817318, 0.183388082668199, 0.18386794681822483, 0.18434781096825065, 0.18482767511827647, 0.1853075392683023, 0.1857874034183281, 0.1862672675683539, 0.18674713171837973, 0.18722699586840552, 0.18770686001843134, 0.18818672416845716, 0.188666588318483, 0.1891464524685088, 0.18962631661853463, 0.19010618076856042, 0.19058604491858624, 0.19106590906861204, 0.19154577321863786, 0.19202563736866368, 0.1925055015186895, 0.19298536566871533, 0.19346522981874115, 0.19394509396876697, 0.19442495811879276, 0.19490482226881858, 0.19538468641884438, 0.1958645505688702, 0.19634441471889602, 0.19682427886892184, 0.19730414301894766, 0.19778400716897349, 0.1982638713189993, 0.1987437354690251, 0.19922359961905092, 0.19970346376907672, 0.20018332791910254, 0.20066319206912836, 0.20114305621915418, 0.20162292036918, 0.20210278451920582, 0.20258264866923162, 0.20306251281925744, 0.20354237696928326, 0.20402224111930906, 0.20450210526933488, 0.2049819694193607, 0.20546183356938652, 0.20594169771941234, 0.20642156186943816, 0.20690142601946396]",0.02,,ok,
